State,LGA,Ward,PU-Code,PU-Name,APC,PDP,LP,NNPP,Latitude,Longitude,Outlier_Score,Local_Moran_Significant,Getis_Ord_Significant,Isolation_Forest_Outlier
Osun,EJIGBO,INISA I/AATO/IGBON,29-10-10-002,AJOGBELEDE/APONLA,143,98,1,0,7.8231983,4.3447924,1,False,True,False
Osun,EJIGBO,INISA I/AATO/IGBON,29-10-10-006,"BAPT. DAY SCHOOL, IKA",178,131,17,0,7.7813259,4.3666383,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-012,"OPEN SPACE FALAJU STREET, EDE-ROAD",76,27,18,0,7.4941238,4.527211,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-008,"BLESSING NURSERY AND PRY. SCHOOL, FAOLA LAYOUT",72,38,47,0,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-007,AKODI OBALUFON I,108,63,19,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-015,AKODI LATALE,159,65,11,1,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-011,AKODI JARAN ARINLOYE,59,44,1,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-010,"ST. PETER'S PRY. SCHOOL, IREMO",137,94,11,0,7.4853632,4.5525899,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-009,OPEN SPACE AYIBIOWU,132,46,15,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-008,AKODI OBALUFON  II,100,68,39,1,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-004,OPEN SPACE LATI ELUYERA,142,39,13,2,7.4986919,4.5392361,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-006,OLUBUSE MARKET (ISO OBI),120,41,14,0,7.4991772,4.515236,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-012,OPEN SPACE ILARA,105,42,19,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-004,FRONTAGE OF ALIMI'S HOUSE,107,36,10,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-003,RECREATION CLUB,88,19,32,0,7.4869284,4.548769,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-002,AKODI FAYIMOKA,140,52,9,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-001,AKODI OBALAYE AJUPEPE,109,65,14,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-013,AKODI MOKU,188,21,12,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-016,OPEN SPACE OPP. PROF. ABIRI'S HOUSE,127,57,25,0,7.4986919,4.5392361,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-015,TOWN PLANNING OFFICE,112,27,42,1,7.4986919,4.5392361,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-007,FRONTAGE NITEL,74,35,22,0,7.4986919,4.5392361,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-005,LIVING HOPE HOSPITAL,121,59,70,1,7.4959559,4.5438695,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-016,AKODI LATALE,117,25,6,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO III,29-11-07-017,L.G. OFFICE OJA TUNTUN,129,95,13,0,7.4870951,4.5514827,1,True,True,False
Osun,IFE CENTRAL,IREMO V,29-11-09-012,HIGH COURT ADEREMI ROAD,154,67,30,0,7.4843631,4.549865,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-001,AKARABATA LINE  I,137,51,17,0,7.48648,4.5456814,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-012,BISHOP'S COURT PARAKIN OBALUFE,107,32,62,1,7.4932317,4.5319365,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-009,"ST. MATHEW  NURSERY/PRY. SCHOOL, ELEYELE",94,74,20,0,7.4871173,4.5457596,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-006,FRONTAGE SERAMO GUEST HOUSE,127,54,21,0,7.4969009,4.5500243,1,True,True,False
Osun,OSOGBO,ATAOJA  'E',29-30-05-017,ADEWALE STREET,182,91,23,0,7.7782391,4.5414634,0,True,False,False
Osun,OSOGBO,OTUN JAGUN 'B',29-30-06-014,"ST. BENEDICT SCHOOL, 'B'",112,57,1,0,7.7628109,4.5617978,0,True,False,False
Osun,AYEDAADE,BALOGUN,29-03-01-003,"ST. PATRICK'S GRAMM. SCHOOL, I ADENUGA AREA, GBONGAN",167,150,4,0,7.4762865,4.3513749,0,True,False,False
Osun,OLA-OLUWA,ASA AJAGUNLASE,29-26-10-009,"D.C. PRY SCHOOL, AJAGUNLASE",200,115,0,21,7.818697,4.2025859,0,True,False,False
Osun,ATAKUMOSA EAST,IPERINDO,29-01-04-004,MATT. CENT AGO ISEGUN,16,176,0,0,7.4956801,4.8235509,0,True,False,False
Osun,OSOGBO,ATAOJA  'A',29-30-01-007,6 LARO STR,95,55,3,0,7.7662717,4.5566375,0,True,False,False
Osun,OBOKUN,ILASE/IDOMINASI,29-24-04-005,KILORU ANGLICAN PRY. SCHOOL,91,167,1,0,7.7379881,4.6657027,0,True,False,False
Osun,OBOKUN,ESA - ODO,29-24-09-001,ESA-ODO APOSTOLIC PRY. SCHOOL,125,205,1,0,7.7367348,4.8395177,0,True,False,False
Osun,OSOGBO,ATAOJA  'A',29-30-01-005,"5, LARO STREET",135,52,6,0,7.7662717,4.5566375,0,True,False,False
Osun,OSOGBO,OTUN JAGUN 'B',29-30-06-011,ST. BENEDICT SCHOOL (A),92,49,4,0,7.7628109,4.5617978,0,True,False,False
Osun,ODO-OTIN,OBA OJOMU,29-25-01-006,"OYEKUNLE D.C. PRY. SCHOOL, OKUKU",53,159,14,0,8.0317548,4.6810471,0,True,False,False
Osun,IWO,ISALE OBA  IV,29-23-04-002,"D.C PRY. SCHOOL, OKE-OLA II",166,126,1,0,7.6270628,4.1751813,0,True,False,False
Osun,ODO-OTIN,IGBAYE,29-25-03-003,"ST. MARY'S PRY. SCHOOL, IGBAYE",75,150,16,0,8.0340018,4.647618,0,True,False,False
Osun,ODO-OTIN,OLUNISA,29-25-10-001,"INISA GRAMMAR SCHOOL, INISA",133,129,14,0,7.9713947,4.6551336,0,True,False,False
Osun,IREPODUN,BARA 'B',29-20-06-004,LANLOKO,107,214,0,0,7.9021368,4.5315029,0,True,False,False
Osun,OSOGBO,ATAOJA  'D',29-30-04-006,L.G. DISPENSARY,122,72,21,0,7.7706173,4.5483805,0,True,False,False
Osun,OLA-OLUWA,ASA AJAGUNLASE,29-26-10-007,IDIYA VILLAGE,150,108,0,0,7.8128978,4.2061083,0,True,False,False
Osun,IWO,ISALE OBA  I,29-23-01-007,ODE AWUDERE JUNCTION,145,146,2,0,7.6252123,4.1808158,0,True,False,False
Osun,IWO,GIDIGBO  III,29-23-13-003,DISPENSARY ALAYE I,158,170,0,0,7.6356109,4.198847,0,True,False,False
Osun,IWO,ISALE OBA  I,29-23-01-006,OLOOLA II,152,139,0,0,7.6252123,4.1808158,0,True,False,False
Osun,IWO,ISALE OBA  I,29-23-01-003,"A.U.D. PRY. SCHOOL, AKINFENWA III",125,145,1,0,7.6252123,4.1808158,0,True,False,False
Osun,OSOGBO,JAGUN B',29-30-10-004,JIMMY RADIO  I,141,93,0,0,7.7628109,4.5617978,0,True,False,False
Osun,OSOGBO,ALAGBA,29-30-07-016,"25, ITA-OLOOKAN STREET`",86,91,2,0,7.7655618,4.5579294,0,True,False,False
Osun,IREWOLE,IKIRE 'F',29-21-06-001,"BAASE OPEN SPACE, BAASE, IKIRE",147,189,8,0,7.4366325,4.2666678,0,True,False,False
Osun,ODO-OTIN,EKOSIN/IYEKU,29-25-05-005,"TOWN HALL, IYEKU",132,168,0,0,8.0529904,4.5914647,0,True,False,False
Osun,ISOKAN,IDOGUN WARD,29-22-05-004,"IWARI ADEFI, PRY. SCHOL",99,159,1,0,7.214425,4.1206748,0,True,False,False
Osun,IREWOLE,IKIRE 'H',29-21-08-006,"BARALOLA OPEN SPACE, OKEODO AREA",152,114,0,0,7.4778676,4.1872178,0,True,False,False
Osun,ISOKAN,IDOGUN WARD,29-22-05-001,AWORIN SADIKU ADC PRY SCH,148,162,3,1,7.2837275,4.1187565,0,True,False,False
Osun,AYEDAADE,LAGERE/AMOLA,29-03-06-010,"ALAGBAA, ILE ALAGBAA ODE OMU",68,131,2,0,7.5405811,4.4027782,0,True,False,False
Osun,OROLU,OLUFON OROLU 'D',29-29-04-001,LOCAL GOVERNMENT JUNIOR STAFF QUARTERS (AJEGUNLE RESERVOUR AREA,92,110,7,0,7.8470655,4.4786885,0,True,False,False
Osun,OSOGBO,BABA KEKERE,29-30-14-021,"OPEN SPACE, BOOSERE STREET JUNCTION, AROGUNMASA AREA, OSOGBO",11,40,1,0,7.7660253,4.5779191,0,True,False,False
