State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-001,FRONTAGE OF BAMURA'S HOUSE   I,259,798,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,89,13,139,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97633/result_39992_1677505261_thumb.jpg,"FRONTAGE OF BAMURA'S HOUSE   I, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6309955,4.7374545
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-002,HOLY TRINITY 'A' SCHOOL OMOFE I,199,584,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,94,7,88,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97634/result_39993_1677505967_thumb.jpg,"HOLY TRINITY 'A' SCHOOL OMOFE I, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6327119,4.7393183
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-003,"HOLY TRINITY 'A' SCHOOL, OMOFE II",209,526,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,98,5,98,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97635/result_39994_1677506145_thumb.jpg,"HOLY TRINITY 'A' SCHOOL, OMOFE II, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6327119,4.7393183
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-004,"HOLY TRINITY 'B' SCHOOL, OMOFE III",199,596,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,88,8,87,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97636/result_39995_1677506276_thumb.jpg,"HOLY TRINITY 'B' SCHOOL, OMOFE III, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6327119,4.7393183
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-005,"HOLY TRINITY 'B' SCHOOL, OMOFE IV",238,631,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,79,8,149,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97637/result_39996_1677506434_thumb.jpg,"HOLY TRINITY 'B' SCHOOL, OMOFE IV, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6327119,4.7393183
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-006,MERCY CLINIC,147,507,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,55,25,59,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97638/result_39997_1677506596_thumb.jpg,"MERCY CLINIC, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6309955,4.7374545
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-007,ITA OFA JUNCTION,266,738,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,132,13,115,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97639/result_39998_1677506930_thumb.jpg,"ITA OFA JUNCTION, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6367296,4.7367036
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-008,SORUNDI'S HOUSE AREA I,218,759,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,67,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97640/result_39999_1677507351_thumb.jpg,"SORUNDI'S HOUSE AREA I, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6309955,4.7374545
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-009,SORUNDI'S HOUSE AREA II,160,656,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,39,4,113,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97641/result_40000_1677507598_thumb.jpg,"SORUNDI'S HOUSE AREA II, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6309955,4.7374545
OSUN,ILESA WEST,OMOFE/IDASA,29-19-04-010,FRONTAGE OF BAMURA'S HOUSE   II,273,837,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,101,10,149,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97642/result_40001_1677507841_thumb.jpg,"FRONTAGE OF BAMURA'S HOUSE   II, OMOFE/IDASA, ILESA WEST, OSUN, Nigeria",7.6309955,4.7374545
OSUN,ILESA WEST,ISOKUN,29-19-05-002,ISOKUN MATERNITY AREA,249,661,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,84,30,68,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97644/result_40004_1677576829_thumb.jpg,"ISOKUN MATERNITY AREA, ISOKUN, ILESA WEST, OSUN, Nigeria",7.6560598,4.7329268
OSUN,ILESA WEST,ISOKUN,29-19-05-003,SALVATION ARMY PRY. SCHOOL,320,934,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,150,14,133,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97645/result_40005_1677577491_thumb.jpg,"SALVATION ARMY PRY. SCHOOL, ISOKUN, ILESA WEST, OSUN, Nigeria",7.6412839,4.747077
OSUN,ILESA WEST,ISOKUN,29-19-05-004,SALVATION ARMY PRY. SCHOOL,320,934,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,199,19,125,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97645/result_40005_1677577491_thumb.jpg,"SALVATION ARMY PRY. SCHOOL, ISOKUN, ILESA WEST, OSUN, Nigeria",7.6412839,4.747077
OSUN,ILESA WEST,ISOKUN,29-19-05-005,OKE OMIRU MECHANIC WORKSHOP,252,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,128,20,87,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97647/result_40007_1677577848_thumb.jpg,"OKE OMIRU MECHANIC WORKSHOP, ISOKUN, ILESA WEST, OSUN, Nigeria",7.6546548,4.7409665
OSUN,ILESA WEST,ISOKUN,29-19-05-006,GEORGE BURTON COLLEGE I,310,1019,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,129,57,116,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97648/result_40008_1677578010_thumb.jpg,"GEORGE BURTON COLLEGE I, ISOKUN, ILESA WEST, OSUN, Nigeria",7.6535175,4.7443699
OSUN,ILESA WEST,ISOKUN,29-19-05-010,"AFRICAN CHURCH GRAMMAR SCHOOL, AREA",292,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,112,34,131,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97652/result_40012_1677578753_thumb.jpg,"AFRICAN CHURCH GRAMMAR SCHOOL, AREA, ISOKUN, ILESA WEST, OSUN, Nigeria",7.6543799,4.7319566
OSUN,ILESA WEST,ISOKUN,29-19-05-011,FAITH FOUNDATION N & P SCHOOL I,173,474,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,85,10,66,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97653/result_40013_1677578860_thumb.jpg,"FAITH FOUNDATION N & P SCHOOL I, ISOKUN, ILESA WEST, OSUN, Nigeria",7.651763,4.7426176
OSUN,ILESA WEST,ISOKUN,29-19-05-012,FAITH FOUNDATION  N & P SCHOOL II,226,574,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,113,8,95,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/97654/result_40014_1677578975_thumb.jpg,"FAITH FOUNDATION  N & P SCHOOL II, ISOKUN, ILESA WEST, OSUN, Nigeria",7.6560598,4.7329268
OSUN,ILESA WEST,IKOYI / IKOTI ARAROMI,29-19-06-002,OPEN SPACE AROUND ALAKATA'S HOUSE,291,900,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,144,6,130,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/06/pu/002/002-1677388271.pdf,"OPEN SPACE AROUND ALAKATA'S HOUSE, IKOYI / IKOTI ARAROMI, ILESA WEST, OSUN, Nigeria",7.6400019,4.7174062
OSUN,ILESA WEST,IKOYI / IKOTI ARAROMI,29-19-06-003,SPACE NEAR ODOLE'S  HOUSE I,185,702,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,86,8,87,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/06/pu/003/003-1677390747.pdf,"SPACE NEAR ODOLE'S  HOUSE I, IKOYI / IKOTI ARAROMI, ILESA WEST, OSUN, Nigeria",7.6314323,4.7313038
OSUN,ILESA WEST,IKOYI / IKOTI ARAROMI,29-19-06-004,SPACE NEAR ODOLE'S HOUSE II,163,718,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,61,10,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/06/pu/004/004-1677388715.pdf,"SPACE NEAR ODOLE'S HOUSE II, IKOYI / IKOTI ARAROMI, ILESA WEST, OSUN, Nigeria",7.6314323,4.7313038
OSUN,ILESA WEST,IKOYI / IKOTI ARAROMI,29-19-06-005,O LINE ITA OFA JUNCTION I,237,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,116,11,93,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/06/pu/005/005-1677390886.pdf,"O LINE ITA OFA JUNCTION I, IKOYI / IKOTI ARAROMI, ILESA WEST, OSUN, Nigeria",7.6367296,4.7367036
OSUN,ILESA WEST,IKOYI / IKOTI ARAROMI,29-19-06-006,O LINE ITA OFA JUNCTION II,282,919,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,137,7,129,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/06/pu/006/006-1677406803.pdf,"O LINE ITA OFA JUNCTION II, IKOYI / IKOTI ARAROMI, ILESA WEST, OSUN, Nigeria",7.6367296,4.7367036
OSUN,ILESA WEST,IKOYI / IKOTI ARAROMI,29-19-06-007,P LINE JUNCTION ENU ODI IKOYI,206,667,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,98,9,99,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/06/pu/007/007-1677397475.pdf,"P LINE JUNCTION ENU ODI IKOYI, IKOYI / IKOTI ARAROMI, ILESA WEST, OSUN, Nigeria",7.6243295,4.7545617
OSUN,ILESA WEST,ILAJE,29-19-07-001,"FRONTAGE OF NUD. PRY. SCHOOL, MOROKO ROAD",251,804,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,108,15,119,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/001/001-1677406562.pdf,"FRONTAGE OF NUD. PRY. SCHOOL, MOROKO ROAD, ILAJE, ILESA WEST, OSUN, Nigeria",7.6346458,4.7296409
OSUN,ILESA WEST,ILAJE,29-19-07-003,OLD SCHOOL OF HEALTH TECHNOLOGY,211,807,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,95,20,79,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/003/003-1677404028.pdf,"OLD SCHOOL OF HEALTH TECHNOLOGY, ILAJE, ILESA WEST, OSUN, Nigeria",7.5916298,4.7418137
OSUN,ILESA WEST,ILAJE,29-19-07-004,OGEDENGBE COMM. HIGH SCHOOL,291,987,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,99,30,148,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/004/004-1677402202.pdf,"OGEDENGBE COMM. HIGH SCHOOL, ILAJE, ILESA WEST, OSUN, Nigeria",7.6454668,4.7122337
OSUN,ILESA WEST,ILAJE,29-19-07-005,OPEN SPACE ALAJE'S HOUSE,331,976,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,171,21,134,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/005/005-1677405050.pdf,"OPEN SPACE ALAJE'S HOUSE, ILAJE, ILESA WEST, OSUN, Nigeria",7.6454668,4.7122337
OSUN,ILESA WEST,ILAJE,29-19-07-006,LORIOMO ILAJE (METH. SCHOOL AREA),291,689,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,121,21,141,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/006/006-1677407881.pdf,"LORIOMO ILAJE (METH. SCHOOL AREA), ILAJE, ILESA WEST, OSUN, Nigeria",7.6454668,4.7122337
OSUN,ILESA WEST,ILAJE,29-19-07-007,IMADIN JUNCTION,232,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/007/007-1677401347.pdf,"IMADIN JUNCTION, ILAJE, ILESA WEST, OSUN, Nigeria",7.6432287,4.7367993
OSUN,ILESA WEST,ILAJE,29-19-07-008,ST. PETER'S FRONTAGE,256,897,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,111,43,81,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/008/008-1677406112.pdf,"ST. PETER'S FRONTAGE, ILAJE, ILESA WEST, OSUN, Nigeria",7.6454668,4.7122337
OSUN,ILESA WEST,ILAJE,29-19-07-009,"METH. PRY. SCHOOL, LORIOMO ILAJE",291,845,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,120,26,132,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3722/ward/24586/pu/98772/98772-1677491236.pdf,"METH. PRY. SCHOOL, LORIOMO ILAJE, ILAJE, ILESA WEST, OSUN, Nigeria",7.6454668,4.7122337
OSUN,ILESA WEST,ILAJE,29-19-07-010,IMADIN AREA NEAR AKINNIYI'S  HOUSE,273,798,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,122,16,119,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/07/pu/010/010-1677400291.pdf,"IMADIN AREA NEAR AKINNIYI'S  HOUSE, ILAJE, ILESA WEST, OSUN, Nigeria",7.6446658,4.7337698
OSUN,ILESA WEST,ISIDA/ADETI,29-19-08-001,"AFRICAN PRY. SCHOL, ARAGAN",276,711,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,125,24,112,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/08/pu/001/001-1677396144.pdf,"AFRICAN PRY. SCHOL, ARAGAN, ISIDA/ADETI, ILESA WEST, OSUN, Nigeria",7.6279079,4.7416591
OSUN,ILESA WEST,ISIDA/ADETI,29-19-08-002,L.A. DISPENSARY ADETI I,164,502,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,49,23,85,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/08/pu/002/002-1677406062.pdf,"L.A. DISPENSARY ADETI I, ISIDA/ADETI, ILESA WEST, OSUN, Nigeria",7.6274092,4.7416272
OSUN,ILESA WEST,ISIDA/ADETI,29-19-08-003,L.A. DISPENSARY ADETI II,202,665,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/08/pu/003/003-1677402943.pdf,"L.A. DISPENSARY ADETI II, ISIDA/ADETI, ILESA WEST, OSUN, Nigeria",7.6274092,4.7416272
OSUN,ILESA WEST,ISIDA/ADETI,29-19-08-004,ADETI/ESIRA STREAN BANK AREA,133,412,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,52,8,68,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/08/pu/004/004-1677394380.pdf,"ADETI/ESIRA STREAN BANK AREA, ISIDA/ADETI, ILESA WEST, OSUN, Nigeria",7.6274092,4.7416272
OSUN,ILESA WEST,ISIDA/ADETI,29-19-08-005,SPACE AROUND ESIRA'S CHIEFTANCY HOUSE,301,784,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,113,19,161,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/08/pu/005/005-1677391400.pdf,"SPACE AROUND ESIRA'S CHIEFTANCY HOUSE, ISIDA/ADETI, ILESA WEST, OSUN, Nigeria",7.6279079,4.7416591
OSUN,ILESA WEST,ISIDA/ADETI,29-19-08-006,ISIDA MECHANIC WORKSHOP,311,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,137,14,150,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/08/pu/006/006-1677408648.pdf,"ISIDA MECHANIC WORKSHOP, ISIDA/ADETI, ILESA WEST, OSUN, Nigeria",7.6278148,4.7435129
OSUN,ILESA WEST,ISIDA/ADETI,29-19-08-007,ODO AGBEDE,148,472,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,64,1,51,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/08/pu/007/007-1677403782.pdf,"ODO AGBEDE, ISIDA/ADETI, ILESA WEST, OSUN, Nigeria",7.6279603,4.7473149
OSUN,ILESA WEST,ISIDA/ADETI,29-19-08-008,OPPOSITE BASEENI'S HOUSE ( OPEN SPACE),213,666,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,56,11,135,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/08/pu/008/008-1677398008.pdf,"OPPOSITE BASEENI'S HOUSE ( OPEN SPACE), ISIDA/ADETI, ILESA WEST, OSUN, Nigeria",7.6279079,4.7416591
OSUN,ILESA WEST,EREJA,29-19-09-001,TOWN  HALL,171,659,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,57,13,93,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/001/001-1677395091.pdf,"TOWN  HALL, EREJA, ILESA WEST, OSUN, Nigeria",7.660194,4.6821476
OSUN,ILESA WEST,EREJA,29-19-09-002,COCOA STORE ITABALOGUN,271,915,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,18,134,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/002/002-1677364690.pdf,"COCOA STORE ITABALOGUN, EREJA, ILESA WEST, OSUN, Nigeria",7.5967327,4.7422014
OSUN,ILESA WEST,EREJA,29-19-09-003,POST OFFICE,152,564,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,49,31,65,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/003/003-1677368720.pdf,"POST OFFICE, EREJA, ILESA WEST, OSUN, Nigeria",7.62576,4.7421698
OSUN,ILESA WEST,EREJA,29-19-09-004,TIPPER OWNERS,144,770,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,69,2,71,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/004/004-1677367997.pdf,"TIPPER OWNERS, EREJA, ILESA WEST, OSUN, Nigeria",7.6255599,4.7400419
OSUN,ILESA WEST,EREJA,29-19-09-005,SPACE AROUND MARKET PLACE,158,643,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,65,25,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/005/005-1677368228.pdf,"SPACE AROUND MARKET PLACE, EREJA, ILESA WEST, OSUN, Nigeria",7.6255599,4.7400419
OSUN,ILESA WEST,EREJA,29-19-09-006,SPACE BESIDE BANUSO,123,523,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,8,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/006/006-1677367233.pdf,"SPACE BESIDE BANUSO, EREJA, ILESA WEST, OSUN, Nigeria",7.6247575,4.7410361
OSUN,ILESA WEST,EREJA,29-19-09-007,TOWN PLANNING AREA,125,500,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,20,47,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/007/007-1677366479.pdf,"TOWN PLANNING AREA, EREJA, ILESA WEST, OSUN, Nigeria",7.6255599,4.7400419
OSUN,ILESA WEST,EREJA,29-19-09-008,OGBONI'S AREA I,125,489,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,61,12,47,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/008/008-1677392721.pdf,"OGBONI'S AREA I, EREJA, ILESA WEST, OSUN, Nigeria",7.6255599,4.7400419
OSUN,ILESA WEST,EREJA,29-19-09-010,OPEN SPACE OPP. MOSQUE,176,633,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,90,15,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/010/010-1677363049.pdf,"OPEN SPACE OPP. MOSQUE, EREJA, ILESA WEST, OSUN, Nigeria",7.6255599,4.7400419
OSUN,ILESA WEST,AYESO,29-19-10-002,"METHODIST PRIMARY SCHOOL, OKE- ESE I",278,888,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,79,14,175,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/002/002-1677399917.pdf,"METHODIST PRIMARY SCHOOL, OKE- ESE I, AYESO, ILESA WEST, OSUN, Nigeria",7.6241249,4.7310356
OSUN,ILESA WEST,AYESO,29-19-10-003,"METHODIST PRIMARY SCHOOL, OKE- ESE II",176,594,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,60,13,95,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/003/003-1677400467.pdf,"METHODIST PRIMARY SCHOOL, OKE- ESE II, AYESO, ILESA WEST, OSUN, Nigeria",7.6241249,4.7310356
OSUN,ILESA WEST,AYESO,29-19-10-004,L.A SCHOOL OGBON EGBE,230,780,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,107,6,92,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/004/004-1677400973.pdf,"L.A SCHOOL OGBON EGBE, AYESO, ILESA WEST, OSUN, Nigeria",7.6241249,4.7310356
OSUN,ILESA WEST,AYESO,29-19-10-006,SPACE NEAR POLICE BARRACK I,174,615,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,82,5,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/006/006-1677393944.pdf,"SPACE NEAR POLICE BARRACK I, AYESO, ILESA WEST, OSUN, Nigeria",7.6223283,4.7264594
OSUN,ILESA WEST,AYESO,29-19-10-007,SPACE NEAR POLICE BARRACK II,142,404,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,6,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/007/007-1677391666.pdf,"SPACE NEAR POLICE BARRACK II, AYESO, ILESA WEST, OSUN, Nigeria",7.6223283,4.7264594
OSUN,ILESA WEST,AYESO,29-19-10-008,SPACE NEAR POLICE BARRACK III,181,649,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,65,6,104,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/008/008-1677402849.pdf,"SPACE NEAR POLICE BARRACK III, AYESO, ILESA WEST, OSUN, Nigeria",7.6223283,4.7264594
OSUN,ILESA WEST,AYESO,29-19-10-009,OPEN SPACE OKE IYIN LANE,112,384,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,50,4,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/009/009-1677403765.pdf,"OPEN SPACE OKE IYIN LANE, AYESO, ILESA WEST, OSUN, Nigeria",7.6212901,4.7328878
OSUN,ILESA WEST,AYESO,29-19-10-010,"ST. JAMES PRIMARY SCHOOL, OKE - IYIN",266,926,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,99,17,134,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/10/pu/010/010-1677408138.pdf,"ST. JAMES PRIMARY SCHOOL, OKE - IYIN, AYESO, ILESA WEST, OSUN, Nigeria",7.6219165,4.7332502
OSUN,IREPODUN,OLOBU 'A',29-20-01-001,OPEN SPACE OLOTIN,207,430,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/001/001-1677405241.pdf,"OPEN SPACE OLOTIN, OLOBU 'A', IREPODUN, OSUN, Nigeria",7.8455588,4.4928531
OSUN,IREPODUN,OLOBU 'A',29-20-01-004,OPEN SPACE OLUJIDE I,194,383,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,72,2,118,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/004/004-1677406175.pdf,"OPEN SPACE OLUJIDE I, OLOBU 'A', IREPODUN, OSUN, Nigeria",7.8455588,4.4928531
OSUN,IREPODUN,OLOBU 'A',29-20-01-005,OPEN SPACE OLUJIDE II,154,355,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,48,4,95,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/005/005-1677406053.pdf,"OPEN SPACE OLUJIDE II, OLOBU 'A', IREPODUN, OSUN, Nigeria",7.8455588,4.4928531
OSUN,IREPODUN,OLOBU 'A',29-20-01-006,OPEN SPACE NEPA AREA,219,442,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,2,155,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/006/006-1677401612.pdf,"OPEN SPACE NEPA AREA, OLOBU 'A', IREPODUN, OSUN, Nigeria",7.8455588,4.4928531
OSUN,IREPODUN,OLOBU 'A',29-20-01-008,OPEN SPACE OLUYERE,173,324,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,56,3,111,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/008/008-1677400289.pdf,"OPEN SPACE OLUYERE, OLOBU 'A', IREPODUN, OSUN, Nigeria",7.8455588,4.4928531
OSUN,IREPODUN,OLOBU 'A',29-20-01-009,OPEN SPACE AFINGBA,149,266,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,0,144,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/009/009-1677400531.pdf,"OPEN SPACE AFINGBA, OLOBU 'A', IREPODUN, OSUN, Nigeria",7.8455588,4.4928531
OSUN,IREPODUN,OLOBU 'A',29-20-01-010,OPEN SPACE DAGBOLU I,123,348,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,52,2,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/010/010-1677405853.pdf,"OPEN SPACE DAGBOLU I, OLOBU 'A', IREPODUN, OSUN, Nigeria",7.8612719,4.6082401
