State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude,Latitude_rad,Longitude_rad,Cluster_500m,Cluster_1000m,Cluster_2000m,Local_Moran_I,Local_Moran_p,Local_Moran_Significant,Local_Moran_Outlier,Getis_Ord_Gi,Getis_Ord_p,Getis_Ord_Significant,Getis_Ord_HotSpot,Getis_Ord_ColdSpot,Isolation_Forest_Score,Isolation_Forest_Outlier,Outlier_Score
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-003,L.A. PRY SCHOOL AYINRIN ADEDEJI I,140,552,True,-1,False,False,False,False,UNKNOWN,13,0,127,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/003/003-1677367809.pdf,"L.A. PRY SCHOOL AYINRIN ADEDEJI I, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1,0.0688964281339671,0.375,False,False,0.128379768663377,0.397,False,False,False,1,False,0
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-004,OPEN SPACE OLOWORU OWODE,75,315,True,-1,False,False,False,False,UNKNOWN,8,0,65,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/004/004-1677370032.pdf,"OPEN SPACE OLOWORU OWODE, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1,-0.2335206103686444,0.204,False,False,0.3721221566324834,0.213,False,False,False,1,False,0
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-005,"EMMAN. PRY. SCHOOL, LAPAEDE",167,550,True,-1,False,False,False,False,UNKNOWN,3,1,162,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/005/005-1677365171.pdf,"EMMAN. PRY. SCHOOL, LAPAEDE, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1,0.0094338365930412,0.478,False,False,0.0084273376748603,0.493,False,False,False,1,False,0
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-007,L.A. PRY SCHOOL ATORIN,154,464,True,-1,True,False,False,False,UNKNOWN,2,30,122,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3704/ward/24398/pu/97100/97100-1677525851.pdf,"L.A. PRY SCHOOL ATORIN, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1,0.0701994547165794,0.354,False,False,0.1583965158243905,0.366,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU I,29-02-01-001,"METHODIST PRIMARY SCHOOL, OKE OJA - OSU",339,956,True,-1,True,False,False,False,UNKNOWN,121,9,204,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/01/pu/001/001-1677378598.pdf,"METHODIST PRIMARY SCHOOL, OKE OJA - OSU, OSU I, ATAKUMOSA WEST, OSUN, Nigeria",7.563893,4.654049,0.1320148371185514,0.0812284785991495,2,2,3,0.3959221225713596,0.322,False,False,0.2005834097478085,0.333,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU I,29-02-01-004,"ATAKUNMOSA HIGH SCHOOL, OSU",315,997,True,-1,True,False,False,False,UNKNOWN,125,33,147,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/01/pu/004/004-1677381362.pdf,"ATAKUNMOSA HIGH SCHOOL, OSU, OSU I, ATAKUMOSA WEST, OSUN, Nigeria",7.5855682,4.6256661,0.1323931407245797,0.0807331035428852,-1,-1,-1,0.6284486513451611,0.073,False,False,0.6885317468727479,0.079,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-001,"APOSTOLIC PRY SCHOOL, IWARO",176,539,True,-1,True,False,False,False,UNKNOWN,94,0,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/001/001-1677388206.pdf,"APOSTOLIC PRY SCHOOL, IWARO, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.3993236,4.7366953,0.1291425592405199,0.0826709286487405,-1,-1,-1,-0.1081975523208916,0.303,False,False,0.2181031863815014,0.321,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-002,"PRY SCHOOL, ILOBA",179,520,True,-1,False,False,False,False,UNKNOWN,59,0,107,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24400/pu/97106/97106-1677751123.pdf,"PRY SCHOOL, ILOBA, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6233413,4.608482,0.1330524056882648,0.0804331844188933,-1,-1,4,-0.1039962383855146,0.08,False,False,-0.6420836819578947,0.06,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-004,"PRY SCHOOL, ALAKOWE",115,356,True,-1,True,False,False,False,UNKNOWN,59,3,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/004/004-1677385077.pdf,"PRY SCHOOL, ALAKOWE, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.1329888268342731,0.0801699538611075,3,3,4,0.4329721795692339,0.181,False,False,-0.4322760154882322,0.152,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-006,ODESOMI VILLAGE,134,304,True,-1,False,False,False,False,UNKNOWN,79,0,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/006/006-1677385690.pdf,"ODESOMI VILLAGE, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.1329888268342731,0.0801699538611075,3,3,4,0.3881682131452869,0.163,False,False,-0.4659934489119328,0.131,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-008,"R.C.M. PRY. SCHOOL, KAJOLA",78,190,True,-1,True,True,False,False,UNKNOWN,68,0,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/008/008-1677383752.pdf,"R.C.M. PRY. SCHOOL, KAJOLA, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.1329888268342731,0.0801699538611075,3,3,4,0.3032616519592248,0.136,False,False,-0.5146997482453511,0.106,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-009,"COMM. PRY. SCHOOL, ASAOBI",134,278,True,-1,True,False,False,False,UNKNOWN,20,0,112,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/009/009-1677386794.pdf,"COMM. PRY. SCHOOL, ASAOBI, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.1329888268342731,0.0801699538611075,3,3,4,-0.1748945258433745,0.065,False,False,-0.6833804126339025,0.046,True,False,True,1,False,1
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-010,BALOGUN VILLAGE,119,312,True,-1,False,False,False,False,UNKNOWN,75,2,37,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/010/010-1677386339.pdf,"BALOGUN VILLAGE, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.1329888268342731,0.0801699538611075,3,3,4,0.4631972211091674,0.195,False,False,-0.4023053511432705,0.177,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-001,"METHODIST PRY. SCHOOL, OKEOMI, OSU",296,836,True,-1,True,True,False,False,UNKNOWN,122,18,150,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/001/001-1677383555.pdf,"METHODIST PRY. SCHOOL, OKEOMI, OSU, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.563893,4.654049,0.1320148371185514,0.0812284785991495,2,2,3,0.3902786677775479,0.186,False,False,0.4029445185011372,0.189,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-002,"METHODIST PRY. SCHOOL, OSU",180,624,True,-1,False,True,False,False,UNKNOWN,69,66,105,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/002/002-1677381368.pdf,"METHODIST PRY. SCHOOL, OSU, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.563893,4.654049,0.1320148371185514,0.0812284785991495,2,2,3,0.0710820610001602,0.103,False,False,0.5715726391432282,0.114,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-003,"L.A. PRY. SCHOOL, ILOWO ST. OSU",299,857,True,-1,False,False,False,False,UNKNOWN,129,14,141,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/003/003-1677381634.pdf,"L.A. PRY. SCHOOL, ILOWO ST. OSU, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.446713,4.687328,0.1299696603010645,0.0818093067209207,-1,-1,8,-0.0207584204538994,0.494,False,False,-0.025571932400128,0.473,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-004,"PRY. SCHOOL, ITAMERIN",138,506,True,-1,False,True,False,False,UNKNOWN,31,3,89,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/004/004-1677382478.pdf,"PRY. SCHOOL, ITAMERIN, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.5708836,4.6088854,0.1321368461052413,0.0804402250770958,-1,-1,-1,-0.1530252592397645,0.034,True,True,0.8682841303534753,0.042,True,True,False,1,False,2
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-005,"COMM. GRAMMAR SCHOOL, AJIDO, OSU",284,776,True,-1,True,False,False,False,UNKNOWN,102,9,172,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/005/005-1677382840.pdf,"COMM. GRAMMAR SCHOOL, AJIDO, OSU, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.5855682,4.6256661,0.1323931407245797,0.0807331035428852,-1,-1,-1,0.8216636211600001,0.094,False,False,0.5949291917218454,0.111,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-003,IGILA VILLAGE,100,256,True,-1,True,True,False,False,UNKNOWN,28,2,69,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/003/003-1677382713.pdf,"IGILA VILLAGE, IBODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5817,4.6631,0.1323256278984541,0.0813864483497475,-1,-1,-1,-0.3901256644248699,0.067,False,False,0.7065870205514388,0.072,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-004,IYERE VILLAGE,209,482,True,-1,False,False,False,False,UNKNOWN,62,6,140,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/004/004-1677382940.pdf,"IYERE VILLAGE, IBODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5628658,4.6536981,0.1319969090964749,0.0812223542388043,2,2,3,0.3440537887684068,0.169,False,False,0.440411320361099,0.168,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-006,ILOTIN VILLAGE,141,293,True,-1,False,False,False,False,UNKNOWN,54,3,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/006/006-1677383611.pdf,"ILOTIN VILLAGE, IBODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5633103,4.6543991,0.132004667085,0.0812345889968608,2,2,3,-0.2160588482952307,0.076,False,False,0.6615653220923693,0.085,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-001,EPE VILLAGE,184,676,True,-1,False,False,False,False,UNKNOWN,2,1,179,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/001/001-1677406513.pdf,"EPE VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.537594,4.6915484,0.1315558329785694,0.0818829665966719,-1,-1,-1,-1.4393140392628003,0.022,True,True,-0.950076964764726,0.009,True,False,True,-1,True,3
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-003,ODO IJU VILLAGE,106,387,True,-1,True,False,False,False,UNKNOWN,11,2,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/003/003-1677405206.pdf,"ODO IJU VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.5883193,4.7384702,0.1324411564776313,0.0827019064976342,-1,4,5,-0.0261664172702582,0.421,False,False,0.0904304575249962,0.427,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-004,IYEMOGUN VILLAGE,202,517,True,-1,True,False,False,False,UNKNOWN,32,1,167,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/004/004-1677402461.pdf,"IYEMOGUN VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.6068554,4.729841,0.1327646724531102,0.0825512985458211,-1,67,5,-0.1884340190051036,0.391,False,False,-0.1456442784683135,0.375,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-005,"METHODIST PRY. SCHOOL, IGUN",38,381,True,-1,True,False,False,False,UNKNOWN,1,1,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/005/005-1677404010.pdf,"METHODIST PRY. SCHOOL, IGUN, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.5579416,4.6908213,0.1319109655934482,0.0818702763076806,-1,-1,-1,-0.9631043936274976,0.131,False,False,0.5260033952717125,0.127,False,False,False,-1,True,1
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-001,"TOWN HALL, ITAGUNMODI  I",257,654,True,-1,True,True,False,False,UNKNOWN,50,4,107,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/001/001-1677387909.pdf,"TOWN HALL, ITAGUNMODI  I, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.1314046193975059,0.0811444148157272,4,5,6,-0.1106899902603995,0.064,False,False,-0.6834162470855961,0.047,True,False,True,1,False,1
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-003,ALABA/OWENA VILLAGE (OPEN SPACE) ,219,673,True,-1,True,False,False,False,UNKNOWN,61,4,136,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/003/003-1677390203.pdf,"ALABA/OWENA VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.1314046193975059,0.0811444148157272,4,5,6,-0.5600925347641333,0.043,True,True,-0.7922249263163293,0.027,True,False,True,1,False,2
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-004,ARAROMI VILLAGE,187,518,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/004/004-1677391480.pdf,"ARAROMI VILLAGE, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.1314046193975059,0.0811444148157272,4,5,6,0.5201748485700992,0.284,False,False,-0.2824710146782251,0.264,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-006,ARIGBABU VILLAGE (OPEN SPACE) ,129,326,True,-1,True,False,False,False,UNKNOWN,54,0,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/006/006-1677393597.pdf,"ARIGBABU VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.1314046193975059,0.0811444148157272,4,5,6,0.5291547849841304,0.241,False,False,-0.338678017199858,0.224,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-005,OKE IPA VILLAGE (OPEN SPACE) ,152,416,True,-1,False,False,False,False,UNKNOWN,33,4,105,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/005/005-1677392318.pdf,"OKE IPA VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.1314046193975059,0.0811444148157272,4,5,6,-0.0840735039492012,0.065,False,False,-0.6759163386931415,0.047,True,False,True,1,False,1
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-002,"TOWN HALL, ITAGUNMODI II",131,346,True,-1,False,False,False,False,UNKNOWN,53,3,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/002/002-1677389010.pdf,"TOWN HALL, ITAGUNMODI II, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.1314046193975059,0.0811444148157272,4,5,6,0.4038328574361359,0.152,False,False,-0.4847837770908605,0.123,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-001,OJU OJA OKEBODE,256,622,True,-1,False,False,False,False,UNKNOWN,80,11,153,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/001/001-1677403120.pdf,"OJU OJA OKEBODE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481,0.134118093257557,0.0805303311903885,-1,-1,7,0.258727623755361,0.279,False,False,0.2526450984665199,0.304,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-002,"ST. JOHN PRY. SCHOOL, OKE-BODE",218,498,True,-1,True,False,False,False,UNKNOWN,65,8,128,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/002/002-1677404051.pdf,"ST. JOHN PRY. SCHOOL, OKE-BODE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481,0.134118093257557,0.0805303311903885,-1,-1,7,0.1925808267819543,0.219,False,False,0.3463378146721813,0.23,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-003,ABEBEYUN/ISEDO PRY. SCHOL,173,461,True,-1,True,False,False,False,UNKNOWN,4,0,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/003/003-1677404473.pdf,"ABEBEYUN/ISEDO PRY. SCHOL, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.656748,4.6222773,0.1336354625954908,0.0806739578251937,-1,-1,-1,0.4117717291837873,0.326,False,False,-0.2260539917621846,0.308,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-005,"L.A. PRY. SCHOOL, KAJOLA",412,924,True,-1,True,False,False,False,UNKNOWN,187,14,182,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/005/005-1677406359.pdf,"L.A. PRY. SCHOOL, KAJOLA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6987811,4.6138868,0.1343690785853108,0.0805275159743051,-1,-1,7,0.2249085978724667,0.366,False,False,0.1439404101522736,0.375,False,False,False,-1,True,1
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-006,ARAROMI KAJOLA,301,716,True,-1,False,False,False,False,UNKNOWN,183,16,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/006/006-1677405922.pdf,"ARAROMI KAJOLA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481,0.134118093257557,0.0805303311903885,-1,-1,7,-0.1706633164699427,0.133,False,False,0.5225351148599173,0.127,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-007,LAALA VILLAGE,163,348,True,-1,True,False,False,False,UNKNOWN,30,5,112,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/007/007-1677406827.pdf,"LAALA VILLAGE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6690952,4.5877606,0.133850961888893,0.0800715277632705,-1,-1,-1,0.0366332839463085,0.367,False,False,0.143278113234652,0.376,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-010,"MATERNITY CENTRE, OSUNJELA",302,845,True,-1,False,False,False,False,UNKNOWN,176,10,101,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/010/010-1677408276.pdf,"MATERNITY CENTRE, OSUNJELA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.7338255,4.6056285,0.1349807187496967,0.0803833814486876,-1,-1,26,-0.0012761412845576,0.493,False,False,-0.0259027406631182,0.469,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,ISA OBI,29-02-08-001,"ISAOBI PRY. SCHOOL,",183,491,True,-1,False,False,False,False,UNKNOWN,82,3,91,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/001/001-1677388234.pdf,"ISAOBI PRY. SCHOOL,, ISA OBI, ATAKUMOSA WEST, OSUN, Nigeria",7.6166154,4.660858,0.1329350165881049,0.0813473180679178,-1,-1,-1,-0.0333945815031441,0.289,False,False,0.2407960553635383,0.309,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,ISA OBI,29-02-08-003,RISAWE VILLAGE,236,628,True,-1,False,False,False,False,UNKNOWN,110,6,108,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/003/003-1677392003.pdf,"RISAWE VILLAGE, ISA OBI, ATAKUMOSA WEST, OSUN, Nigeria",7.6242809,4.6708709,0.1330688048019165,0.0815220761405908,-1,-1,-1,-0.1099485708355313,0.092,False,False,-0.6082586393125754,0.071,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-002,"ST. JAMES PRY. SCHOOL, ILAA",191,545,True,-1,False,False,False,False,UNKNOWN,116,2,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97154/97154-1677499586.pdf,"ST. JAMES PRY. SCHOOL, ILAA, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",8.0238327,4.9490404,0.1400422992441864,0.0863770497942171,-1,-1,-1,-0.0573749935999786,0.422,False,False,0.094051870509662,0.423,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-004,ILOYA VILLAGE,116,318,True,-1,False,False,False,False,UNKNOWN,45,3,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97156/97156-1677496734.pdf,"ILOYA VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6333,4.6167,0.1332262177924831,0.0805766155768222,-1,-1,4,0.454901488271122,0.079,False,False,-0.6312735242662634,0.065,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-005,IPOYE VILLAGE,95,269,True,-1,False,False,False,False,UNKNOWN,34,0,57,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97157/97157-1677496480.pdf,"IPOYE VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6675547,4.6708709,0.133824075091766,0.0815220761405908,-1,-1,-1,-0.2076952226661408,0.273,False,False,0.2668490409990561,0.294,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-006,ESIRA VILLAGE,102,182,True,-1,True,False,False,False,UNKNOWN,81,0,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97158/97158-1677496032.pdf,"ESIRA VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6675547,4.6708709,0.133824075091766,0.0815220761405908,-1,-1,-1,-0.5981316534395021,0.182,False,False,0.4057265845284308,0.188,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-001,"TOWN HALL, IFEWARA",273,836,True,-1,False,False,False,False,UNKNOWN,127,3,140,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/001/001-1677391973.pdf,"TOWN HALL, IFEWARA, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4689204,4.6773317,0.1303572525493719,0.0816348383729036,5,6,8,0.2412200764417331,0.246,False,False,0.3088814768177577,0.258,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-002,OGOGODOJA VILLAGE,120,315,True,-1,False,False,False,False,UNKNOWN,40,3,77,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/002/002-1677392866.pdf,"OGOGODOJA VILLAGE, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4514557,4.6708709,0.1300524360314988,0.0815220761405908,-1,-1,8,-0.0861806926932715,0.311,False,False,0.2143832816640143,0.326,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-003,AGBABIAKA VILLAGE,88,203,True,-1,False,True,False,False,UNKNOWN,46,1,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/003/003-1677393776.pdf,"AGBABIAKA VILLAGE, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4514557,4.6708709,0.1300524360314988,0.0815220761405908,-1,-1,8,-0.5651558547652719,0.181,False,False,0.4095032703383064,0.189,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-004,"N. U. D. PRY. SCHOOL, IFEWARA",252,758,True,-1,False,False,False,False,UNKNOWN,97,6,147,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/004/004-1677395633.pdf,"N. U. D. PRY. SCHOOL, IFEWARA, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4956217,4.722147,0.1308232781489346,0.0824170129131726,-1,-1,-1,0.1513645013412127,0.349,False,False,0.1661444315570678,0.364,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFEWARA  II,29-02-11-001,"ST. DOMINIC PRY. SCHOOL, IFEWARA",188,505,True,-1,False,True,False,False,UNKNOWN,90,5,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/11/pu/001/001-1677410111.pdf,"ST. DOMINIC PRY. SCHOOL, IFEWARA, IFEWARA  II, ATAKUMOSA WEST, OSUN, Nigeria",7.4678645,4.675261,0.1303388236178,0.0815986978400826,5,6,8,-0.2504122237305839,0.054,False,False,0.7667773708088187,0.061,False,False,False,1,False,0
OSUN,ATAKUMOSA WEST,IFEWARA  II,29-02-11-002,IFEWARA HIGH SCHOOL I,222,562,True,-1,False,False,False,False,UNKNOWN,80,4,114,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/11/pu/002/002-1677410746.pdf,"IFEWARA HIGH SCHOOL I, IFEWARA  II, ATAKUMOSA WEST, OSUN, Nigeria",7.4734746,4.6771702,0.1304367383341662,0.0816320196661616,-1,6,8,0.0100349484367864,0.468,False,False,0.0343263695807263,0.471,False,False,False,1,False,0
